,PROVINCIA,CPROV,MUNICIPIO,CP
507,05-AVILA,05,05191-PRADOSEGAR,05191
508,05-AVILA,05,05192-PUERTO CASTILLA,05192
509,05-AVILA,05,05193-RASUEROS,05193
510,05-AVILA,05,05194-RIOCABADO,05194
511,05-AVILA,05,05195-RIOFRIO,05195
512,05-AVILA,05,05196-RIVILLA DE BARAJAS,05196
513,05-AVILA,05,05197-SALOBRAL,05197
514,05-AVILA,05,05198-SALVADIOS,05198
515,05-AVILA,05,05199-SAN BARTOLOME DE BEJAR,05199
516,05-AVILA,05,05200-SAN BARTOLOME DE CORNEJA,05200
517,05-AVILA,05,05201-SAN BARTOLOME DE PINARES,05201
518,05-AVILA,05,05206-SAN ESTEBAN DE LOS PATOS,05206
519,05-AVILA,05,05208-SAN ESTEBAN DE ZAPARDIEL,05208
520,05-AVILA,05,05207-SAN ESTEBAN DEL VALLE,05207
521,05-AVILA,05,05209-SAN GARCIA DE INGELMOS,05209
522,05-AVILA,05,05269-SAN JUAN DE GREDOS,05269
523,05-AVILA,05,05210-SAN JUAN DE LA ENCINILLA,05210
524,05-AVILA,05,05211-SAN JUAN DE LA NAVA,05211
525,05-AVILA,05,05212-SAN JUAN DEL MOLINILLO,05212
526,05-AVILA,05,05213-SAN JUAN DEL OLMO,05213
527,05-AVILA,05,05214-SAN LORENZO DE TORMES,05214
528,05-AVILA,05,05215-SAN MARTIN DE LA VEGA DEL ALBE,05215
529,05-AVILA,05,05216-SAN MARTIN DEL PIMPOLLAR,05216
530,05-AVILA,05,05217-SAN MIGUEL DE CORNEJA,05217
531,05-AVILA,05,05218-SAN MIGUEL DE SERREZUELA,05218
532,05-AVILA,05,05219-SAN PASCUAL,05219
533,05-AVILA,05,05220-SAN PEDRO DEL ARROYO,05220
534,05-AVILA,05,05231-SAN VICENTE DE AREVALO,05231
535,05-AVILA,05,05204-SANCHIDRIAN,05204
536,05-AVILA,05,05205-SANCHORREJA,05205
537,05-AVILA,05,05222-SANTA CRUZ DE PINARES,05222
538,05-AVILA,05,05221-SANTA CRUZ DEL VALLE,05221
539,05-AVILA,05,05226-SANTA MARIA DE LOS CABALLEROS,05226
540,05-AVILA,05,05224-SANTA MARIA DEL ARROYO,05224
541,05-AVILA,05,05225-SANTA MARIA DEL BERROCAL,05225
542,05-AVILA,05,05270-SANTA MARIA DEL CUBILLO,05270
543,05-AVILA,05,05227-SANTA MARIA DEL TIETAR,05227
544,05-AVILA,05,05228-SANTIAGO DEL COLLADO,05228
545,05-AVILA,05,05273-SANTIAGO DEL TORMES,05273
546,05-AVILA,05,05229-SANTO DOMINGO DE LAS POSADAS,05229
547,05-AVILA,05,05230-SANTO TOME DE ZABARCOS,05230
548,05-AVILA,05,05233-SERRANILLOS,05233
549,05-AVILA,05,05234-SIGERES,05234
550,05-AVILA,05,05235-SINLABAJOS,05235
551,05-AVILA,05,05236-SOLANA DE AVILA,05236
552,05-AVILA,05,05237-SOLANA DE RIOALMAR,05237
553,05-AVILA,05,05238-SOLOSANCHO,05238
554,05-AVILA,05,05239-SOTALBO,05239
555,05-AVILA,05,05240-SOTILLO DE LA ADRADA,05240
556,05-AVILA,05,05242-TIÑOSILLOS,05242
557,05-AVILA,05,05243-TOLBAÑOS,05243
558,05-AVILA,05,05244-TORMELLAS,05244
559,05-AVILA,05,05245-TORNADIZOS DE AVILA,05245
560,05-AVILA,05,05247-TORTOLES,05247
561,05-AVILA,05,05249-UMBRIAS,05249
562,05-AVILA,05,05251-VADILLO DE LA SIERRA,05251
563,05-AVILA,05,05252-VALDECASA,05252
564,05-AVILA,05,05253-VEGA DE SANTA MARIA,05253
565,05-AVILA,05,05254-VELAYOS,05254
566,05-AVILA,05,05256-VILLAFLOR,05256
567,05-AVILA,05,05257-VILLAFRANCA DE LA SIERRA,05257
568,05-AVILA,05,05274-VILLANUEVA DE AVILA,05274
569,05-AVILA,05,05258-VILLANUEVA DE GOMEZ,05258
570,05-AVILA,05,05259-VILLANUEVA DEL ACERAL,05259
571,05-AVILA,05,05260-VILLANUEVA DEL CAMPILLO,05260
572,05-AVILA,05,05261-VILLAR DE CORNEJA,05261
573,05-AVILA,05,05262-VILLAREJO DEL VALLE,05262
574,05-AVILA,05,05263-VILLATORO,05263
575,05-AVILA,05,05265-VITA,05265
576,05-AVILA,05,05264-VIÑEGRA DE MORAÑA,05264
577,05-AVILA,05,05266-ZAPARDIEL DE LA CAÑADA,05266
578,05-AVILA,05,05267-ZAPARDIEL DE LA RIBERA,05267
579,06-BADAJOZ,06,06001-ACEDERA,06001
580,06-BADAJOZ,06,06002-ACEUCHAL,06002
581,06-BADAJOZ,06,06003-AHILLONES,06003
582,06-BADAJOZ,06,06004-ALANGE,06004
583,06-BADAJOZ,06,06006-ALBURQUERQUE,06006
584,06-BADAJOZ,06,06007-ALCONCHEL,06007
585,06-BADAJOZ,06,06008-ALCONERA,06008
586,06-BADAJOZ,06,06009-ALJUCEN,06009
587,06-BADAJOZ,06,06010-ALMENDRAL,06010
588,06-BADAJOZ,06,06011-ALMENDRALEJO,06011
589,06-BADAJOZ,06,06012-ARROYO DE SAN SERVAN,06012
590,06-BADAJOZ,06,06013-ATALAYA,06013
591,06-BADAJOZ,06,06014-AZUAGA,06014
592,06-BADAJOZ,06,06900-BADAJOZ,06900
593,06-BADAJOZ,06,06016-BARCARROTA,06016
594,06-BADAJOZ,06,06017-BATERNO,06017
595,06-BADAJOZ,06,06018-BENQUERENCIA DE LA SERENA,06018
596,06-BADAJOZ,06,06019-BERLANGA,06019
597,06-BADAJOZ,06,06020-BIENVENIDA,06020
598,06-BADAJOZ,06,06021-BODONAL DE LA SIERRA,06021
599,06-BADAJOZ,06,06022-BURGUILLOS DEL CERRO,06022
600,06-BADAJOZ,06,06023-CABEZA DEL BUEY,06023
601,06-BADAJOZ,06,06024-CABEZA LA VACA,06024
602,06-BADAJOZ,06,06025-CALAMONTE,06025
603,06-BADAJOZ,06,06026-CALERA DE LEON,06026
604,06-BADAJOZ,06,06027-CALZADILLA DE LOS BARROS,06027
605,06-BADAJOZ,06,06028-CAMPANARIO,06028
606,06-BADAJOZ,06,06029-CAMPILLO DE LLERENA,06029
607,06-BADAJOZ,06,06030-CAPILLA,06030
608,06-BADAJOZ,06,06031-CARMONITA,06031
609,06-BADAJOZ,06,06033-CASAS DE DON PEDRO,06033
610,06-BADAJOZ,06,06034-CASAS DE REINA,06034
611,06-BADAJOZ,06,06035-CASTILBLANCO,06035
612,06-BADAJOZ,06,06036-CASTUERA,06036
613,06-BADAJOZ,06,06042-CHELES,06042
614,06-BADAJOZ,06,06038-CORDOBILLA DE LACARA,06038
615,06-BADAJOZ,06,06040-CORTE DE PELEAS,06040
616,06-BADAJOZ,06,06041-CRISTINA,06041
617,06-BADAJOZ,06,06043-DON ALVARO,06043
618,06-BADAJOZ,06,06044-DON BENITO,06044
619,06-BADAJOZ,06,06032-EL CARRASCALEJO,06032
620,06-BADAJOZ,06,06045-ENTRIN BAJO,06045
621,06-BADAJOZ,06,06046-ESPARRAGALEJO,06046
622,06-BADAJOZ,06,06047-ESPARRAGOSA DE LA SERENA,06047
623,06-BADAJOZ,06,06048-ESPARRAGOSA DE LARES,06048
624,06-BADAJOZ,06,06049-FERIA,06049
625,06-BADAJOZ,06,06050-FREGENAL DE LA SIERRA,06050
626,06-BADAJOZ,06,06051-FUENLABRADA DE LOS MONTES,06051
627,06-BADAJOZ,06,06052-FUENTE DE CANTOS,06052
628,06-BADAJOZ,06,06053-FUENTE DEL ARCO,06053
629,06-BADAJOZ,06,06054-FUENTE DEL MAESTRE,06054
630,06-BADAJOZ,06,06055-FUENTES DE LEON,06055
631,06-BADAJOZ,06,06056-GARBAYUELA,06056
632,06-BADAJOZ,06,06057-GARLITOS,06057
633,06-BADAJOZ,06,06059-GRANJA DE TORREHERMOSA,06059
634,06-BADAJOZ,06,06165-GUADIANA,06165
635,06-BADAJOZ,06,06060-GUAREÑA,06060
636,06-BADAJOZ,06,06062-HELECHOSA DE LOS MONTES,06062
637,06-BADAJOZ,06,06063-HERRERA DEL DUQUE,06063
638,06-BADAJOZ,06,06064-HIGUERA DE LA SERENA,06064
639,06-BADAJOZ,06,06065-HIGUERA DE LLERENA,06065
640,06-BADAJOZ,06,06066-HIGUERA DE VARGAS,06066
641,06-BADAJOZ,06,06067-HIGUERA LA REAL,06067
642,06-BADAJOZ,06,06068-HINOJOSA DEL VALLE,06068
643,06-BADAJOZ,06,06069-HORNACHOS,06069
644,06-BADAJOZ,06,06070-JEREZ DE LOS CABALLEROS,06070
645,06-BADAJOZ,06,06005-LA ALBUERA,06005
646,06-BADAJOZ,06,06037-LA CODOSERA,06037
647,06-BADAJOZ,06,06039-LA CORONADA,06039
648,06-BADAJOZ,06,06058-LA GARROVILLA,06058
649,06-BADAJOZ,06,06061-LA HABA,06061
650,06-BADAJOZ,06,06071-LA LAPA,06071
651,06-BADAJOZ,06,06089-LA MORERA,06089
652,06-BADAJOZ,06,06090-LA NAVA DE SANTIAGO,06090
653,06-BADAJOZ,06,06099-LA PARRA,06099
654,06-BADAJOZ,06,06115-LA ROCA DE LA SIERRA,06115
655,06-BADAJOZ,06,06162-LA ZARZA,06162
656,06-BADAJOZ,06,06073-LLERA,06073
657,06-BADAJOZ,06,06074-LLERENA,06074
658,06-BADAJOZ,06,06072-LOBON,06072
659,06-BADAJOZ,06,06122-LOS SANTOS DE MAIMONA,06122
660,06-BADAJOZ,06,06075-MAGACELA,06075
661,06-BADAJOZ,06,06076-MAGUILLA,06076
662,06-BADAJOZ,06,06077-MALCOCINADO,06077
663,06-BADAJOZ,06,06078-MALPARTIDA DE LA SERENA,06078
664,06-BADAJOZ,06,06079-MANCHITA,06079
665,06-BADAJOZ,06,06080-MEDELLIN,06080
666,06-BADAJOZ,06,06081-MEDINA DE LAS TORRES,06081
667,06-BADAJOZ,06,06082-MENGABRIL,06082
668,06-BADAJOZ,06,06083-MERIDA,06083
669,06-BADAJOZ,06,06084-MIRANDILLA,06084
670,06-BADAJOZ,06,06085-MONESTERIO,06085
671,06-BADAJOZ,06,06086-MONTEMOLIN,06086
672,06-BADAJOZ,06,06087-MONTERRUBIO DE LA SERENA,06087
673,06-BADAJOZ,06,06088-MONTIJO,06088
674,06-BADAJOZ,06,06091-NAVALVILLAR DE PELA,06091
675,06-BADAJOZ,06,06092-NOGALES,06092
676,06-BADAJOZ,06,06093-OLIVA DE LA FRONTERA,06093
677,06-BADAJOZ,06,06094-OLIVA DE MERIDA,06094
678,06-BADAJOZ,06,06095-OLIVENZA,06095
679,06-BADAJOZ,06,06096-ORELLANA DE LA SIERRA,06096
680,06-BADAJOZ,06,06097-ORELLANA LA VIEJA,06097
681,06-BADAJOZ,06,06098-PALOMAS,06098
682,06-BADAJOZ,06,06101-PERALEDA DEL ZAUCEJO,06101
683,06-BADAJOZ,06,06100-PEÑALSORDO,06100
684,06-BADAJOZ,06,06102-PUEBLA DE ALCOCER,06102
685,06-BADAJOZ,06,06103-PUEBLA DE LA CALZADA,06103
686,06-BADAJOZ,06,06104-PUEBLA DE LA REINA,06104
687,06-BADAJOZ,06,06107-PUEBLA DE OBANDO,06107
688,06-BADAJOZ,06,06108-PUEBLA DE SANCHO PEREZ,06108
689,06-BADAJOZ,06,06105-PUEBLA DEL MAESTRE,06105
690,06-BADAJOZ,06,06106-PUEBLA DEL PRIOR,06106
691,06-BADAJOZ,06,06167-PUEBLONUEVO DEL GUADIANA,06167
692,06-BADAJOZ,06,06109-QUINTANA DE LA SERENA,06109
693,06-BADAJOZ,06,06110-REINA,06110
694,06-BADAJOZ,06,06111-RENA,06111
695,06-BADAJOZ,06,06112-RETAMAL DE LLERENA,06112
696,06-BADAJOZ,06,06113-RIBERA DEL FRESNO,06113
697,06-BADAJOZ,06,06114-RISCO,06114
698,06-BADAJOZ,06,06116-SALVALEON,06116
699,06-BADAJOZ,06,06117-SALVATIERRA DE LOS BARROS,06117
700,06-BADAJOZ,06,06119-SAN PEDRO DE MERIDA,06119
701,06-BADAJOZ,06,06123-SAN VICENTE DE ALCANTARA,06123
702,06-BADAJOZ,06,06118-SANCTI SPIRITUS,06118
703,06-BADAJOZ,06,06120-SANTA AMALIA,06120
704,06-BADAJOZ,06,06121-SANTA MARTA,06121
705,06-BADAJOZ,06,06124-SEGURA DE LEON,06124
706,06-BADAJOZ,06,06125-SIRUELA,06125
707,06-BADAJOZ,06,06126-SOLANA DE LOS BARROS,06126
708,06-BADAJOZ,06,06127-TALARRUBIAS,06127
709,06-BADAJOZ,06,06128-TALAVERA LA REAL,06128
710,06-BADAJOZ,06,06129-TALIGA,06129
711,06-BADAJOZ,06,06130-TAMUREJO,06130
712,06-BADAJOZ,06,06131-TORRE DE MIGUEL SESMERO,06131
713,06-BADAJOZ,06,06132-TORREMAYOR,06132
714,06-BADAJOZ,06,06133-TORREMEJIA,06133
715,06-BADAJOZ,06,06134-TRASIERRA,06134
716,06-BADAJOZ,06,06135-TRUJILLANOS,06135
717,06-BADAJOZ,06,06136-USAGRE,06136
718,06-BADAJOZ,06,06137-VALDECABALLEROS,06137
719,06-BADAJOZ,06,06169-VALDELACALZADA,06169
720,06-BADAJOZ,06,06138-VALDETORRES,06138
721,06-BADAJOZ,06,06139-VALENCIA DE LAS TORRES,06139
722,06-BADAJOZ,06,06140-VALENCIA DEL MOMBUEY,06140
723,06-BADAJOZ,06,06141-VALENCIA DEL VENTOSO,06141
724,06-BADAJOZ,06,06146-VALLE DE LA SERENA,06146
725,06-BADAJOZ,06,06147-VALLE DE MATAMOROS,06147
726,06-BADAJOZ,06,06148-VALLE DE SANTA ANA,06148
727,06-BADAJOZ,06,06142-VALVERDE DE BURGUILLOS,06142
728,06-BADAJOZ,06,06143-VALVERDE DE LEGANES,06143
729,06-BADAJOZ,06,06144-VALVERDE DE LLERENA,06144
730,06-BADAJOZ,06,06145-VALVERDE DE MERIDA,06145
731,06-BADAJOZ,06,06149-VILLAFRANCA DE LOS BARROS,06149
732,06-BADAJOZ,06,06150-VILLAGARCIA DE LA TORRE,06150
733,06-BADAJOZ,06,06151-VILLAGONZALO,06151
734,06-BADAJOZ,06,06152-VILLALBA DE LOS BARROS,06152
735,06-BADAJOZ,06,06153-VILLANUEVA DE LA SERENA,06153
736,06-BADAJOZ,06,06154-VILLANUEVA DEL FRESNO,06154
737,06-BADAJOZ,06,06156-VILLAR DE RENA,06156
738,06-BADAJOZ,06,06155-VILLAR DEL REY,06155
739,06-BADAJOZ,06,06157-VILLARTA DE LOS MONTES,06157
740,06-BADAJOZ,06,06158-ZAFRA,06158
741,06-BADAJOZ,06,06159-ZAHINOS,06159
742,06-BADAJOZ,06,06160-ZALAMEA DE LA SERENA,06160
743,06-BADAJOZ,06,06161-ZARZA CAPILLA,06161
744,07-ILLES BALEARS,07,07002-ALAIOR,07002
745,07-ILLES BALEARS,07,07001-ALARO,07001
746,07-ILLES BALEARS,07,07003-ALCUDIA,07003
747,07-ILLES BALEARS,07,07004-ALGAIDA,07004
748,07-ILLES BALEARS,07,07005-ANDRATX,07005
749,07-ILLES BALEARS,07,07066-ARIANY,07066
750,07-ILLES BALEARS,07,07006-ARTA,07006
751,07-ILLES BALEARS,07,07007-BANYALBUFAR,07007
752,07-ILLES BALEARS,07,07008-BINISSALEM,07008
753,07-ILLES BALEARS,07,07009-BUGER,07009
754,07-ILLES BALEARS,07,07010-BUNYOLA,07010
755,07-ILLES BALEARS,07,07011-CALVIA,07011
756,07-ILLES BALEARS,07,07012-CAMPANET,07012
757,07-ILLES BALEARS,07,07013-CAMPOS,07013
758,07-ILLES BALEARS,07,07014-CAPDEPERA,07014
759,07-ILLES BALEARS,07,07015-CIUTADELLA DE MENORCA,07015
760,07-ILLES BALEARS,07,07016-CONSELL,07016
761,07-ILLES BALEARS,07,07017-COSTITX,07017
762,07-ILLES BALEARS,07,07018-DEIA,07018
763,07-ILLES BALEARS,07,07026-EIVISSA,07026
764,07-ILLES BALEARS,07,07064-ES CASTELL,07064
765,07-ILLES BALEARS,07,07037-ES MERCADAL,07037
766,07-ILLES BALEARS,07,07067-ES MIGJORN GRAN,07067
767,07-ILLES BALEARS,07,07019-ESCORCA,07019
768,07-ILLES BALEARS,07,07020-ESPORLES,07020
769,07-ILLES BALEARS,07,07021-ESTELLENCS,07021
770,07-ILLES BALEARS,07,07022-FELANITX,07022
771,07-ILLES BALEARS,07,07023-FERRERIES,07023
772,07-ILLES BALEARS,07,07024-FORMENTERA,07024
773,07-ILLES BALEARS,07,07025-FORNALUTX,07025
774,07-ILLES BALEARS,07,07027-INCA,07027
775,07-ILLES BALEARS,07,07028-LLORET DE VISTALEGRE,07028
776,07-ILLES BALEARS,07,07029-LLOSETA,07029
777,07-ILLES BALEARS,07,07030-LLUBI,07030
778,07-ILLES BALEARS,07,07031-LLUCMAJOR,07031
779,07-ILLES BALEARS,07,07033-MANACOR,07033
780,07-ILLES BALEARS,07,07034-MANCOR DE LA VALL,07034
781,07-ILLES BALEARS,07,07032-MAO MAHON,07032
782,07-ILLES BALEARS,07,07035-MARIA DE LA SALUT,07035
783,07-ILLES BALEARS,07,07036-MARRATXI,07036
784,07-ILLES BALEARS,07,07038-MONTUIRI,07038
785,07-ILLES BALEARS,07,07039-MURO,07039
786,07-ILLES BALEARS,07,07040-PALMA,07040
787,07-ILLES BALEARS,07,07041-PETRA,07041
788,07-ILLES BALEARS,07,07042-POLLEN A,07042
789,07-ILLES BALEARS,07,07043-PORRERES,07043
790,07-ILLES BALEARS,07,07045-PUIGPUNYENT,07045
791,07-ILLES BALEARS,07,07044-SA POBLA,07044
792,07-ILLES BALEARS,07,07046-SANT ANTONI DE PORTMANY,07046
793,07-ILLES BALEARS,07,07049-SANT JOAN,07049
794,07-ILLES BALEARS,07,07050-SANT JOAN DE LABRITJA,07050
795,07-ILLES BALEARS,07,07048-SANT JOSEP DE SA TALAIA,07048
796,07-ILLES BALEARS,07,07051-SANT LLOREN  DES CARDASSAR,07051
797,07-ILLES BALEARS,07,07052-SANT LLUIS,07052
798,07-ILLES BALEARS,07,07053-SANTA EUGENIA,07053
799,07-ILLES BALEARS,07,07054-SANTA EULARIA DES RIU,07054
800,07-ILLES BALEARS,07,07055-SANTA MARGALIDA,07055
801,07-ILLES BALEARS,07,07056-SANTA MARIA DEL CAMI,07056
802,07-ILLES BALEARS,07,07057-SANTANYI,07057
803,07-ILLES BALEARS,07,07058-SELVA,07058
804,07-ILLES BALEARS,07,07047-SENCELLES,07047
805,07-ILLES BALEARS,07,07059-SES SALINES,07059
806,07-ILLES BALEARS,07,07060-SINEU,07060
807,07-ILLES BALEARS,07,07061-SOLLER,07061
808,07-ILLES BALEARS,07,07062-SON SERVERA,07062
809,07-ILLES BALEARS,07,07063-VALLDEMOSSA,07063
810,07-ILLES BALEARS,07,07065-VILAFRANCA DE BONANY,07065
811,08-BARCELONA,08,08001-ABRERA,08001
812,08-BARCELONA,08,08002-AGUILAR DE SEGARRA,08002
813,08-BARCELONA,08,08014-AIGUAFREDA,08014
814,08-BARCELONA,08,08003-ALELLA,08003
815,08-BARCELONA,08,08004-ALPENS,08004
816,08-BARCELONA,08,08006-ARENYS DE MAR,08006
817,08-BARCELONA,08,08007-ARENYS DE MUNT,08007
818,08-BARCELONA,08,08009-ARGENTONA,08009
819,08-BARCELONA,08,08008-ARGEN OLA,08008
820,08-BARCELONA,08,08010-ARTES,08010
821,08-BARCELONA,08,08011-AVIA,08011
822,08-BARCELONA,08,08012-AVINYO,08012
823,08-BARCELONA,08,08013-AVINYONET DEL PENEDES,08013
824,08-BARCELONA,08,08015-BADALONA,08015
825,08-BARCELONA,08,08312-BADIA DEL VALLES,08312
826,08-BARCELONA,08,08016-BAGA,08016
827,08-BARCELONA,08,08017-BALENYA,08017
828,08-BARCELONA,08,08018-BALSARENY,08018
829,08-BARCELONA,08,08252-BARBERA DEL VALLES,08252
830,08-BARCELONA,08,08900-BARCELONA,08900
831,08-BARCELONA,08,08020-BEGUES,08020
832,08-BARCELONA,08,08021-BELLPRAT,08021
833,08-BARCELONA,08,08022-BERGA,08022
834,08-BARCELONA,08,08023-BIGUES I RIELLS,08023
835,08-BARCELONA,08,08024-BORREDA,08024
836,08-BARCELONA,08,08028-CABRERA D ANOIA,08028
837,08-BARCELONA,08,08029-CABRERA DE MAR,08029
838,08-BARCELONA,08,08030-CABRILS,08030
839,08-BARCELONA,08,08031-CALAF,08031
840,08-BARCELONA,08,08034-CALDERS,08034
841,08-BARCELONA,08,08032-CALDES D ESTRAC,08032
842,08-BARCELONA,08,08033-CALDES DE MONTBUI,08033
843,08-BARCELONA,08,08035-CALELLA,08035
844,08-BARCELONA,08,08224-CALLDETENES,08224
845,08-BARCELONA,08,08037-CALLUS,08037
846,08-BARCELONA,08,08036-CALONGE DE SEGARRA,08036
847,08-BARCELONA,08,08038-CAMPINS,08038
848,08-BARCELONA,08,08039-CANET DE MAR,08039
849,08-BARCELONA,08,08040-CANOVELLES,08040
850,08-BARCELONA,08,08041-CANOVES I SAMALUS,08041
851,08-BARCELONA,08,08042-CANYELLES,08042
852,08-BARCELONA,08,08043-CAPELLADES,08043
853,08-BARCELONA,08,08044-CAPOLAT,08044
854,08-BARCELONA,08,08045-CARDEDEU,08045
855,08-BARCELONA,08,08046-CARDONA,08046
856,08-BARCELONA,08,08047-CARME,08047
857,08-BARCELONA,08,08048-CASSERRES,08048
858,08-BARCELONA,08,08056-CASTELL DE L ARENY,08056
859,08-BARCELONA,08,08051-CASTELLAR DE N HUG,08051
860,08-BARCELONA,08,08049-CASTELLAR DEL RIU,08049
861,08-BARCELONA,08,08050-CASTELLAR DEL VALLES,08050
862,08-BARCELONA,08,08052-CASTELLBELL I EL VILAR,08052
863,08-BARCELONA,08,08053-CASTELLBISBAL,08053
864,08-BARCELONA,08,08054-CASTELLCIR,08054
865,08-BARCELONA,08,08055-CASTELLDEFELS,08055
866,08-BARCELONA,08,08057-CASTELLET I LA GORNAL,08057
867,08-BARCELONA,08,08059-CASTELLFOLLIT DE RIUBREGOS,08059
868,08-BARCELONA,08,08058-CASTELLFOLLIT DEL BOIX,08058
869,08-BARCELONA,08,08060-CASTELLGALI,08060
870,08-BARCELONA,08,08061-CASTELLNOU DE BAGES,08061
871,08-BARCELONA,08,08062-CASTELLOLI,08062
872,08-BARCELONA,08,08063-CASTELLTER OL,08063
873,08-BARCELONA,08,08064-CASTELLVI DE LA MARCA,08064
874,08-BARCELONA,08,08065-CASTELLVI DE ROSANES,08065
875,08-BARCELONA,08,08066-CENTELLES,08066
876,08-BARCELONA,08,08268-CERCS,08268
877,08-BARCELONA,08,08266-CERDANYOLA DEL VALLES,08266
878,08-BARCELONA,08,08067-CERVELLO,08067
879,08-BARCELONA,08,08068-COLLBATO,08068
880,08-BARCELONA,08,08069-COLLSUSPINA,08069
881,08-BARCELONA,08,08070-COPONS,08070
882,08-BARCELONA,08,08071-CORBERA DE LLOBREGAT,08071
883,08-BARCELONA,08,08072-CORNELLA DE LLOBREGAT,08072
884,08-BARCELONA,08,08073-CUBELLES,08073
885,08-BARCELONA,08,08074-DOSRIUS,08074
886,08-BARCELONA,08,08025-EL BRUC,08025
887,08-BARCELONA,08,08026-EL BRULL,08026
888,08-BARCELONA,08,08117-EL MASNOU,08117
889,08-BARCELONA,08,08157-EL PAPIOL,08157
890,08-BARCELONA,08,08163-EL PLA DEL PENEDES,08163
891,08-BARCELONA,08,08181-EL PONT DE VILOMARA I ROCAFORT,08181
892,08-BARCELONA,08,08168-EL PRAT DE LLOBREGAT,08168
893,08-BARCELONA,08,08161-ELS HOSTALETS DE PIEROLA,08161
894,08-BARCELONA,08,08169-ELS PRATS DE REI,08169
895,08-BARCELONA,08,08075-ESPARREGUERA,08075
896,08-BARCELONA,08,08076-ESPLUGUES DE LLOBREGAT,08076
897,08-BARCELONA,08,08254-ESQUIROL  L,08254
898,08-BARCELONA,08,08133-FIGARO MONTMANY,08133
899,08-BARCELONA,08,08079-FIGOLS,08079
900,08-BARCELONA,08,08081-FOGARS DE LA SELVA,08081
901,08-BARCELONA,08,08080-FOGARS DE MONTCLUS,08080
902,08-BARCELONA,08,08082-FOLGUEROLES,08082
903,08-BARCELONA,08,08083-FONOLLOSA,08083
904,08-BARCELONA,08,08084-FONT RUBI,08084
905,08-BARCELONA,08,08089-GAIA,08089
906,08-BARCELONA,08,08086-GALLIFA,08086
907,08-BARCELONA,08,08088-GAVA,08088
908,08-BARCELONA,08,08090-GELIDA,08090
909,08-BARCELONA,08,08091-GIRONELLA,08091
910,08-BARCELONA,08,08092-GISCLARENY,08092
911,08-BARCELONA,08,08094-GRANERA,08094
912,08-BARCELONA,08,08095-GRANOLLERS,08095
913,08-BARCELONA,08,08096-GUALBA,08096
914,08-BARCELONA,08,08098-GUARDIOLA DE BERGUEDA,08098
915,08-BARCELONA,08,08099-GURB,08099
916,08-BARCELONA,08,08101-IGUALADA,08101
917,08-BARCELONA,08,08102-JORBA,08102
918,08-BARCELONA,08,08005-L  AMETLLA DEL VALLES,08005
919,08-BARCELONA,08,08077-L  ESPUNYOLA,08077
920,08-BARCELONA,08,08078-L  ESTANY,08078
921,08-BARCELONA,08,08100-L HOSPITALET DE LLOBREGAT,08100
922,08-BARCELONA,08,08087-LA GARRIGA,08087
923,08-BARCELONA,08,08093-LA GRANADA,08093
924,08-BARCELONA,08,08103-LA LLACUNA,08103
925,08-BARCELONA,08,08104-LA LLAGOSTA,08104
926,08-BARCELONA,08,08141-LA NOU DE BERGUEDA,08141
927,08-BARCELONA,08,08313-LA PALMA DE CERVELLO,08313
928,08-BARCELONA,08,08164-LA POBLA DE CLARAMUNT,08164
929,08-BARCELONA,08,08165-LA POBLA DE LILLET,08165
930,08-BARCELONA,08,08176-LA QUAR,08176
931,08-BARCELONA,08,08180-LA ROCA DEL VALLES,08180
932,08-BARCELONA,08,08286-LA TORRE DE CLARAMUNT,08286
933,08-BARCELONA,08,08027-LES CABANYES,08027
934,08-BARCELONA,08,08085-LES FRANQUESES DEL VALLES,08085
935,08-BARCELONA,08,08115-LES MASIES DE RODA,08115
936,08-BARCELONA,08,08116-LES MASIES DE VOLTREGA,08116
937,08-BARCELONA,08,08105-LLINARS DEL VALLES,08105
938,08-BARCELONA,08,08106-LLI A D AMUNT,08106
939,08-BARCELONA,08,08107-LLI A DE VALL,08107
940,08-BARCELONA,08,08108-LLU A,08108
941,08-BARCELONA,08,08109-MALGRAT DE MAR,08109
942,08-BARCELONA,08,08110-MALLA,08110
943,08-BARCELONA,08,08111-MANLLEU,08111
944,08-BARCELONA,08,08112-MANRESA,08112
945,08-BARCELONA,08,08242-MARGANELL,08242
946,08-BARCELONA,08,08113-MARTORELL,08113
947,08-BARCELONA,08,08114-MARTORELLES,08114
948,08-BARCELONA,08,08118-MASQUEFA,08118
949,08-BARCELONA,08,08119-MATADEPERA,08119
950,08-BARCELONA,08,08120-MATARO,08120
951,08-BARCELONA,08,08121-MEDIONA,08121
952,08-BARCELONA,08,08137-MOIA,08137
953,08-BARCELONA,08,08122-MOLINS DE REI,08122
954,08-BARCELONA,08,08123-MOLLET DEL VALLES,08123
955,08-BARCELONA,08,08127-MONISTROL DE CALDERS,08127
956,08-BARCELONA,08,08126-MONISTROL DE MONTSERRAT,08126
957,08-BARCELONA,08,08124-MONTCADA I REIXAC,08124
958,08-BARCELONA,08,08129-MONTCLAR,08129
959,08-BARCELONA,08,08130-MONTESQUIU,08130
960,08-BARCELONA,08,08125-MONTGAT,08125
961,08-BARCELONA,08,08131-MONTMAJOR,08131
962,08-BARCELONA,08,08132-MONTMANEU,08132
963,08-BARCELONA,08,08134-MONTMELO,08134
964,08-BARCELONA,08,08135-MONTORNES DEL VALLES,08135
